id,doc_type,text_chunk
doc_51,Judgement," the Chief Secretaries of the States/Union Territories would be filing affidavits, with the idea so that all the recommendations could be scrutinised at the highest level, and consequently, whatever action would be required, could be taken by the State Government, eliminating any processual delays. 29. --- The State shall act in terms of the directions sought by the AC, being mindful of what we have penned above. (E) STATE OF ODISHA 30. The AC’s Note indicates that the affidavit filed by the Chi"
doc_51,Judgement,"ef Secretary is not clear on one aspect - the Chief Secretary has forwarded minutes of meetings of the Committees of 13 Districts, whereas there are 30 Districts in the State of Odisha. It is not clear if the remaining Districts (17) have held their meetings, and if yes, what report/recommendation(s) have been made. To address the problem of overcrowding in 8 jails, inter alia, additional wards have been constructed in 29 selected jails enhancing the total capacity of inmates by 2240 during the "
doc_51,Judgement,"years 2020-2021, 2021-2022 and 2022- 2023. It is stated that additional wards are also under construction in 23 jails, which would enhance the inmate capacity by 1625. Page 13 of 1731. For five districts, namely, Nabarangpur, Kandhamal Phulbani, Doegarh, Gajapati and Sundergarh, for which recommendations have been made by the Committee concerned, there is nothing to indicate as to what action has been taken on the same. 32. The State is directed to proceed with all possible expedition to ramp up"
doc_51,Judgement," the capacity and file a fresh affidavit before the next date. (F) STATE OF KERALA 33. The affidavit by the Chief Secretary indicates overcrowding issues in 13 prisons4. Recommendations have also been made by the Committees. Yet, nothing concrete is forthcoming as to what follow-up action, if any, has been taken by the State Government. As such, the AC has prayed for issuance of these directions: ‘a) In some of the Districts in the State of Kerala, the 1st meeting was adjourned awaiting reports "
doc_51,Judgement,"from the Superintendent of Prisons. It is therefore, humbly prayed that in such cases, a 2nd meeting may be held and recommendations to improve the conditions in the prison may be made. b) The State of Kerala may be directed to examine the recommenda- tions made by the Committees in all the districts and take appropriate de- cisions prioritizing the cases which are urgent and which need immediate action and compliance affidavits may be filed before the next date of hear- ing.’ 34. The State is d"
doc_51,Judgement,"irected to act in terms of the AC’s prayers extracted above and file a compliance affidavit before the next date. (III) WAY FORWARD 35. Upon careful consideration of the stands taken by the States supra as also the oral submissions of various other States made through their respective learned counsel, 4 For reference, the State of Kerala has 56 prisons. Page 14 of 17we are constrained to observe that the State Governments/Union Territory Administrations have not fully woken up to the dire situat"
doc_51,Judgement,"ion. Bereft of a sense of urgency, we sense a certain lethargy. It is most unfortunate that upon queries put by the Court to the learned counsel appearing for the States, the standard response received is that further time be given to come up with details. Obviously, learned counsel cannot address the Court without instructions. 36. There has been a detailed dialogue between the Court, the AC and the learned counsel, during the hearing. Many aspects and factors have been clarified to learned cou"
doc_51,Judgement,"nsel appearing for the parties. We presume that learned counsel, having taken note of the same, would impress upon their respective clients i.e. the respective States or Union Territories (hereinafter referred to as ‘UT’) to act with diligence. Ex consequenti, we direct that appropriate response(s) shall be filed by way of additional affidavits personally affirmed by the Chief Secretary of the State/UT concerned, at least a week before the next date of hearing, of course, with advance copies to "
doc_51,Judgement,"the AC. 37. In addition to specific directions issued to certain States, it is categorically indicated that pending approval(s), be it for sanction of projects or identification of suitable land, the same be proceeded with and brought to their logical conclusion by the States/UTs within a period of ten weeks, reckoned from today. 38. Few learned counsel have requested that the Court may specify some common/ uniform parameters for States/UTs to create facilities in prisons. This suggestion is mer"
doc_51,Judgement,"- ited. To begin with, specifications/parameters for jails may be in terms prescribed by and Page 15 of 17under the Model Prison Manual 2016 (hereinafter referred to as the ‘MPM’) issued by the Government of India, Ministry of Home Affairs. 39. Learned Senior counsel for the State of Uttar Pradesh has submitted that as per the parameters in its latest Jail Manual5, the average area per prisoner is more than what is provided for in the MPM. It is canvassed that if the MPM specification is applied"
